,link,price,field_carat_weight,field_brand,field_metal,field_ring_size,field_marketplace,field_shape,field_ring_center_stone_weight,field_clarity,field_cut,field_certification,field_lab_grown_diamond,field_ring_karat,field_color,field_certificate_number,field_ring_side_stone_weight,field_clarity_side_stone,field_clarity_enhanced,field_gender,field_vip_listing,field_diamonds_weight,field_wedding_bands_style,field_kind,field_stone,field_carat_weight_open,field_jewelry_bracelets_style,field_type_jewelry,field_material,field_jewelry_style
393,https://www.idonowidont.com/diamonds/144-ct-diamond-ring-18k-white-gold-729083,"$3,000.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.07ct,Center stone clarity:I1,Cut:Very Good,Certification:AGI,,Karat:18k,Center Stone Color:G,,Side stone weights (if applicable):0.37ct,Side stone clarity:SI1,,,,,,,,,,,,
394,https://www.idonowidont.com/diamonds/35-assscher-cut-platinum-pave-diamond-engagement-ring-728937,"$29,990.00",Carat:3.01 - 4.00 ct,,,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Asscher,Center stone weight:3.00ct,Center stone clarity:VS1,,Certification:GIA,,,Center Stone Color:I,,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
395,https://www.idonowidont.com/diamonds/ritani-3-band-halo-ring-2-carat-ivs1-gia-center-728942,"$19,990.00",Carat:2.01 - 3.00 ct,Brand:Ritani,,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.00ct,Center stone clarity:VS1,,Certification:GIA,,,Center Stone Color:I,,,,,,,,,,,,,,,
396,https://www.idonowidont.com/diamonds/170-oval-halo-diamond-ring-728929,"$6,999.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:1.00ct,Center stone clarity:VS2,,Certification:GIA,,Karat:14k,Center Stone Color:I,,,,,,,,,,,,,,,
397,https://www.idonowidont.com/diamonds/455-diamond-set-305-i-vs1-center-728926,"$22,900.00",Carat:4.00 ct or more,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:3.05ct,Center stone clarity:VS1,Cut:Excellent,Certification:IGI,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):1.50ct,,,,,,,,,,,,,
398,https://www.idonowidont.com/diamonds/brand-new-650-carat-wedding-set-eternity-band-728925,"$5,950.00",Carat:4.00 ct or more,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:4.50ct,,,Certification:OTHER,,Karat:14k,,Certificate #:FOREVER ONE MOISSANITE,Side stone weights (if applicable):2.00ct,,,,,,,,,,,,,
399,https://www.idonowidont.com/diamonds/stunning-round-diamond-engagement-ring-2018-728867,"$8,800.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.28ct,Center stone clarity:SI1,Cut:Very Good,Certification:GIA,,Karat:18k,Center Stone Color:E,Certificate #:GIA Center Stone 2185061792     GSI Side Stones RG371695,Side stone weights (if applicable):1.25ct,Side stone clarity:SI2,,,,,,,,,,,,
400,https://www.idonowidont.com/diamonds/white-gold-wedding-set-tons-sparkle-728869,"$7,000.00",Carat:2.01 - 3.00 ct,Brand:Forevermark,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.01ct,Center stone clarity:SI2,Cut:Very Good,Certification:GIA,,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):1.38ct,,,,,,,,,,,,,
401,https://www.idonowidont.com/diamonds/engagement-ring-diamond-wedding-band-jacket-728716,"$1,900.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.50ct,Center stone clarity:VS2,Cut:Very Good,Certification:EGL,,Karat:14k,Center Stone Color:E,Certificate #:NA SB024847419,Side stone weights (if applicable):0.20ct,Side stone clarity:SI1,,,,,,,,,,,,
402,https://www.idonowidont.com/diamonds/engagement-ring-71-vs2-f-gia-728814,"$1,999.00",Carat:0.0 - 1.0 ct,,,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.71ct,Center stone clarity:VVS2,Cut:Very Good,Certification:GIA,,,Center Stone Color:F,Certificate #:15426774,,,,,,,,,,,,,,
403,https://www.idonowidont.com/diamonds/230-ct-gia-diamond-pear-g-vvs1-excellent-cut-polish-symmetry-platinum-ring-24-ct-diamonds,"$34,500.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,Ring size:4.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Pear,Center stone weight:2.30ct,Center stone clarity:VVS1,Cut:Excellent,Certification:GIA,,,Center Stone Color:G,Certificate #:2183965898,Side stone weights (if applicable):0.24ct,Side stone clarity:VS2,,,,,,,,,,,,
404,https://www.idonowidont.com/diamonds/diamond-cluster-halo-ring-717481,$457.99,Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.13ct,Center stone clarity:SI1,,,,Karat:10k,Center Stone Color:G,,Side stone weights (if applicable):0.12ct,Side stone clarity:SI1,,,,,,,,,,,,
405,https://www.idonowidont.com/diamonds/10k-gold-diamond-engagement-ring-717476,$396.38,Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.75,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.08ct,Center stone clarity:I1,,,,Karat:10k,Center Stone Color:H,,Side stone weights (if applicable):0.13ct,Side stone clarity:I1,,,,,,,,,,,,
406,https://www.idonowidont.com/diamonds/brilliant-earth-stunning-breathtaking-eco-friendly-diamond-ring-728768,"$6,629.00",Carat:2.01 - 3.00 ct,Brand:Brilliant Earth,Metal Type:Yellow Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.01ct,Center stone clarity:SI1,Cut:Very Good,Certification:IGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:18k,Center Stone Color:J,Certificate #:LG10769910,,,,,,,,,,,,,,
407,https://www.idonowidont.com/diamonds/15-diamond-yellow-gold-728681,$500.00,Carat:1.01 - 2.00 ct,,Metal Type:Yellow Gold,Ring size:10.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,,,,,Karat:14k,,,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
408,https://www.idonowidont.com/diamonds/womans-helzberg-my-diamond-story-wedding-band-set-728650,"$1,799.00",Carat:0.0 - 1.0 ct,Brand:Helzberg,Metal Type:White Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:0.34ct,Center stone clarity:SI1,Cut:Excellent,Certification:OTHER,,Karat:14k,Center Stone Color:F,Certificate #:170101-486,Side stone weights (if applicable):0.54ct,Side stone clarity:I1,,,,,,,,,,,,
409,https://www.idonowidont.com/diamonds/three-piece-engagement-ring-and-wedding-bands-728634,"$2,000.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.50ct,,Cut:Very Good,,,Karat:24k,,,,,,,,,,,,,,,,
410,https://www.idonowidont.com/diamonds/521-carat-platinum-custom-made-728630,"$34,990.00",Carat:4.00 ct or more,,Metal Type:Platinum,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:4.11ct,Center stone clarity:SI2,,Certification:IGI,Lab-Grown Diamond:Lab-Grown Diamond,,Center Stone Color:E,,,,,,,,,,,,,,,
411,https://www.idonowidont.com/diamonds/reeds-jewelers-kleinfeld-alwyn-engagement-ring-728569,"$1,899.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Marquise,Center stone weight:0.50ct,Center stone clarity:SI2,Cut:Very Good,Certification:None,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.38ct,Side stone clarity:I1,,,,,,,,,,,,
412,https://www.idonowidont.com/diamonds/201-carat-round-excellentideal-cut-e-colorless-vvs2-clarity-6-prong-tiffany-style-14k-white,"$28,000.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:4.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.01ct,Center stone clarity:VVS2,Cut:Excellent,Certification:OTHER,,Karat:14k,Center Stone Color:E,Certificate #:6K1175,,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
413,https://www.idonowidont.com/diamonds/045ct-gia-certified-d-si1-excellent-cut-halo-diamond-engagement-ring-18k-gold-728240,"$1,650.00",Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.30ct,Center stone clarity:SI1,Cut:Excellent,Certification:GIA,,Karat:18k,Center Stone Color:D,,Side stone weights (if applicable):0.15ct,Side stone clarity:SI1,,,,,,,,,,,,
414,https://www.idonowidont.com/diamonds/princess-x3-diamond-engagement-ring-627066,"$2,999.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:4.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.01ct,Center stone clarity:SI1,,,,,Center Stone Color:H,,,,,,,,,,,,,,,
415,https://www.idonowidont.com/diamonds/185ctw-round-engagement-ring-727936,"$5,300.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.51ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.35ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
416,https://www.idonowidont.com/diamonds/175ctw-pear-halo-diamond-engagement-ring-727921,"$3,950.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Pear,Center stone weight:1.05ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.70ct,,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
417,https://www.idonowidont.com/diamonds/125ctw-diamond-oval-engagement-ring-727916,"$3,900.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.25ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
418,https://www.idonowidont.com/diamonds/162-ctw-round-engagement-ring-727911,"$3,300.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,Certification:AGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.60ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
419,https://www.idonowidont.com/diamonds/150ctw-round-twisted-diamond-engagement-ring-727906,"$3,800.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,Certification:AGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.50ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
420,https://www.idonowidont.com/diamonds/150-ctw-halo-round-engagement-ring-727901,"$3,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,Certification:AGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.50ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
421,https://www.idonowidont.com/diamonds/150-ctw-round-halo-diamond-ring-727891,"$3,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,Certification:AGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.50ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
422,https://www.idonowidont.com/diamonds/14k-white-gold-engagement-ring-727861,"$3,499.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,,Center stone weight:0.64ct,Center stone clarity:SI2,,,,Karat:14k,Center Stone Color:G,,,Side stone clarity:VS2,,,,,,,,,,,,
423,https://www.idonowidont.com/diamonds/52-vs2-marquise-72ctw-g-color-engagement-ring-727851,"$1,075.00",Carat:0.0 - 1.0 ct,Brand:Kay Jewelers,Metal Type:Yellow Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Marquise,Center stone weight:0.52ct,Center stone clarity:VS2,Cut:Good,Certification:OTHER,,Karat:14k,Center Stone Color:G,Certificate #:Jeweler's insurance appraisal,Side stone weights (if applicable):0.20ct,,,,,,,,,,,,,
424,https://www.idonowidont.com/diamonds/150-ctw-round-diamond-halo-engagement-ring-727796,"$3,400.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.01ct,Center stone clarity:SI1,Cut:Very Good,Certification:AGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.50ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
425,https://www.idonowidont.com/diamonds/130-ctw-diamond-engagement-ring-727786,"$2,750.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.01ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,,Center Stone Color:I,,Side stone weights (if applicable):0.29ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
426,https://www.idonowidont.com/diamonds/112-ctw-diamond-engagement-ring-727771,"$2,700.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.12ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
427,https://www.idonowidont.com/diamonds/1ct-diamond-engagement-ring-727756,"$2,500.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,,,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
428,https://www.idonowidont.com/diamonds/130-ctw-halo-diamond-engagement-ring-727661,"$2,450.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.76ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.45ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
429,https://www.idonowidont.com/diamonds/125-ctw-diamond-engagement-ring-727656,"$2,350.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.70ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.55ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
430,https://www.idonowidont.com/diamonds/120-ctw-halo-engagement-ring-727651,"$2,250.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.75ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.45ct,,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
431,https://www.idonowidont.com/diamonds/1-15-ctw-halo-diamond-engagment-ring-727646,"$2,250.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.75ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.45ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
432,https://www.idonowidont.com/diamonds/lab-grown-34-cttw-diamond-engagement-ring-727641,"$1,800.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.65ct,Center stone clarity:SI1,Cut:Very Good,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.16ct,Side stone clarity:SI1,,,Vip listing:Item  authenticated by IDNID expert teamWhat is it?,,,,,,,,,
433,https://www.idonowidont.com/diamonds/canadian-maple-leaf-diamonds-e-vs2-halo-platinum-engagement-ring-727541,"$2,350.00",Carat:0.0 - 1.0 ct,,Metal Type:Platinum,Ring size:5.75,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.48ct,Center stone clarity:VS2,Cut:Very Good,Certification:OTHER,,,Center Stone Color:E,Certificate #:CMCO-44431,Side stone weights (if applicable):0.18ct,Side stone clarity:VS2,,,,,,,,,,,,
434,https://www.idonowidont.com/diamonds/220ct-gia-certified-platinum-cushion-diamond-halo-engagement-ring-727391,"$4,800.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.20ct,Center stone clarity:VS1,Cut:Very Good,Certification:GIA,,,Center Stone Color:J,,Side stone weights (if applicable):1.00ct,Side stone clarity:VS1,,,,,,,,,,,,
435,https://www.idonowidont.com/diamonds/140ct-certified-e-vvs1-marquise-platinum-bridal-engagement-ring-727386,"$3,500.00",Carat:1.01 - 2.00 ct,,Metal Type:Platinum,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Marquise,Center stone weight:0.90ct,Center stone clarity:VVS1,Cut:Very Good,Certification:OTHER,,,Center Stone Color:E,,Side stone weights (if applicable):0.50ct,Side stone clarity:VS2,,,,,,,,,,,,
436,https://www.idonowidont.com/diamonds/gia-certified-216ct-fancy-yellow-diamond-platinum-bridal-set-727376,"$9,500.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.59ct,Center stone clarity:SI1,Cut:Very Good,Certification:GIA,,,Center Stone Color:Other,,Side stone weights (if applicable):0.57ct,Side stone clarity:VS2,,,,,,,,,,,,
437,https://www.idonowidont.com/diamonds/custom-14k-white-gold-diamond-and-moissanite-engagement-ring-set-wedding-bands-726866,"$2,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.25,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:0.13ct,,,Certification:OTHER,,Karat:14k,,Certificate #:N/A; Appraisal certificate available from Lauren B Jewelry,Side stone weights (if applicable):0.50ct,Side stone clarity:VS1,,,,,,,,,,,,
438,https://www.idonowidont.com/diamonds/igi-certified-22k-yellow-gold-145ct-deep-blue-sapphire-and-diamond-halo-cluster-dress-ring,"$2,450.00",Carat:1.01 - 2.00 ct,,Metal Type:Yellow Gold,Ring size:6.25,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:1.35ct,,Cut:Very Good,Certification:IGI,,,Center Stone Color:Other,,Side stone weights (if applicable):0.10ct,,,,,,,,,,,,,
439,https://www.idonowidont.com/diamonds/engagementwedding-ring-726331,"$1,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:I1,Cut:Good,Certification:None,,Karat:14k,Center Stone Color:M,,Side stone weights (if applicable):0.51ct,Side stone clarity:I1,,,,,,,,,,,,
440,https://www.idonowidont.com/diamonds/2-ct-certified-oval-moissanite-oval-solitaire-engagement-ring-14k-yellow-gold-726061,$900.00,Carat:1.01 - 2.00 ct,,Metal Type:Yellow Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.00ct,Center stone clarity:VVS1,Cut:Excellent,,,Karat:14k,Center Stone Color:E,,,,,,,,,,,,,,,
441,https://www.idonowidont.com/diamonds/112ct-gia-certified-f-vvs2-cushion-cut-diamond-engagement-ring-14k-white-gold-725846,"$5,400.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.02ct,Center stone clarity:VVS2,Cut:Excellent,Certification:GIA,,Karat:14k,Center Stone Color:F,Certificate #:6281793309,Side stone weights (if applicable):0.10ct,,,,,,,,,,,,,
